id,trial_name,created_at
"76abc43d-dc42-41ad-5852-626d964b136b","Luna Restaurant","2025-06-20T17:55:11.955Z"
"7dc90f5e-e059-4b7a-1298-60306f75e837","The Local Table","2025-06-21T21:49:51.399Z"
"4bae36b4-b9fe-4eae-d4fd-be9e531e2829","Corner Deli","2025-06-23T15:05:43.919Z"
"a9f660b7-97e8-4e1f-a919-220eaaca80a6","Sunrise Bistro","2025-06-24T18:45:27.037Z"
"b5a9821f-ad98-4b8d-9cdd-00231ae5167d","Oak & Vine","2025-06-25T02:01:51.901Z"
"b201c45b-977b-4a23-6599-055e495f7dab","Fresh & Co","2025-06-25T06:30:55.826Z"
"6aaeeda2-2f54-4a1d-3fc4-576d3f257748","Luna Restaurant","2025-06-27T00:29:41.121Z"
"ed799b5e-29f0-4644-272c-491a53c941d5","Mountain View Cafe","2025-06-27T09:18:53.018Z"
"1e14cdbb-06df-4f0e-ccb7-88a5611293e8","Blue Ocean Sushi","2025-06-28T21:52:15.778Z"
"13803e05-70b7-43f1-04b1-bade182e1c81","Firebird Pizza","2025-06-29T11:26:16.708Z"
"63db59a7-e9c2-4618-1f61-811ac8adcaab","Fresh & Co","2025-06-29T22:10:12.713Z"
"4f15d85d-536f-46b0-7a90-16e00ca530b9","Red Pepper Thai","2025-06-30T20:42:12.801Z"
"a56029bb-13b0-415a-b724-e7da90ea3e33","Sunrise Bistro","2025-07-01T17:38:36.794Z"
"33989105-ceff-4d0c-703d-6977f90725df","The Local Table","2025-07-02T16:46:25.239Z"
"5949b067-2e82-43a1-6203-95ab88882916","Mountain View Cafe","2025-07-03T02:02:29.598Z"
"6f146df9-eb2a-4825-188a-115a16ce4253","Firebird Pizza","2025-07-03T17:07:34.481Z"
"e3dcdff2-a166-40c6-dfdf-683a8194db19","City Kitchen","2025-07-04T08:29:37.535Z"
"e1fbb8f2-c2e6-47cf-5668-d8596709d7d8","Oak & Vine","2025-07-05T05:51:35.522Z"
"a943c308-d774-4f49-77b6-e901950420a7","Fresh & Co","2025-07-05T19:52:00.763Z"
"730fa527-cb48-4946-8fbe-02c7cfc89939","Luna Restaurant","2025-07-06T06:19:02.458Z"
"06d75e37-3e48-4358-b4c4-462ebbcc46fa","Cloud Nine Cafe","2025-07-07T16:09:02.222Z"
"dd66b8b8-0f45-403b-8e38-0e4289c8c3f1","Stone Oven Bakery","2025-07-08T07:03:02.975Z"
"da9a6656-1501-432c-2635-86e249f3e506","The Rustic Fork","2025-07-08T14:47:57.639Z"
"dbcd82e9-6410-4a96-04b9-9a4a88487037","Luna Restaurant","2025-07-11T08:19:16.625Z"
"f3218f9c-f6a5-4e6c-6261-7062a42c4e37","Green Leaf Bistro","2025-07-11T14:11:09.253Z"
"714a7122-c59d-4662-9150-32189414f01a","Maple Street Diner","2025-07-12T10:03:13.304Z"
"16ed50b7-e6a7-415c-31c7-aec0fcbc58f4","Cloud Nine Cafe","2025-07-15T05:50:58.088Z"
"25c406b5-7899-4113-74e0-afa842b13e3a","The Local Table","2025-07-15T15:11:17.632Z"
"a05def4f-ca7d-4d58-1578-22669968d696","Harbor Grill","2025-07-15T23:50:37.645Z"
"97965c53-60bd-4e65-2297-2455c125086f","Luna Restaurant","2025-07-16T20:33:02.835Z"
"0f629ae9-80a0-4fd0-2c31-5e4a7abb73a7","Oak & Vine","2025-07-17T03:18:30.046Z"
"ff6cf46d-0731-4a69-662e-6481fb489d57","The Rustic Fork","2025-07-17T07:31:31.344Z"
"1dea3325-8243-49b8-7df8-0caa8599c49d","Stone Oven Bakery","2025-07-18T13:18:54.392Z"
"92860ee4-736e-4b4f-e363-cb69458ad749","Maple Street Diner","2025-07-19T10:38:34.771Z"
"53a8d93a-f544-4fe9-c676-2ea5319cb922","The Rustic Fork","2025-07-20T04:02:14.260Z"
"eef2e74e-3d30-41eb-7b66-358f2da87bbc","Sage & Thyme","2025-07-20T11:11:15.609Z"
"56dda4b0-f4c6-4940-8a2a-21074e6b07e2","The Brass Tap","2025-07-20T11:27:16.441Z"
"fbf0bf82-043b-453b-cf59-47cd235b1015","Firebird Pizza","2025-07-21T02:24:53.448Z"
"9ff51803-e51f-46cf-edce-ee60b68505f1","Golden Plate","2025-07-23T00:11:16.812Z"
"b268a078-7078-49b6-721b-6925f95d30a4","Oak & Vine","2025-07-23T14:24:21.261Z"
"df59e8ed-ca26-442c-96ce-12ba3ecddd99","The Brass Tap","2025-07-25T11:16:29.545Z"
"a70b2314-b098-4ace-2d8c-83818a24e542","Harbor Grill","2025-07-27T09:16:54.545Z"
"4b03a4b1-47ba-447a-ea38-9ceb599f2bf2","Firebird Pizza","2025-07-27T14:33:35.697Z"
"c5873f8f-0a0b-49ab-c167-1a420082e386","Sunrise Bistro","2025-07-28T06:15:20.518Z"
"f1975e81-8c5b-4e1b-1a27-97de587e4c24","City Kitchen","2025-07-31T03:58:13.529Z"
"9f936bab-303d-4c60-f439-0ba48efaf35f","Firebird Pizza","2025-08-01T10:10:47.938Z"
"a5cdf5c3-6359-43de-82f3-0bd55e61901f","Green Leaf Bistro","2025-08-01T12:09:25.710Z"
"4a003a34-91c6-458e-44ec-4f8e9f79998e","Corner Deli","2025-08-01T15:50:50.773Z"
"3ccd338f-6243-4384-a017-f23c8f36c30d","Fresh & Co","2025-08-01T18:00:23.691Z"
"23ab9ccc-a986-4ef0-0c1c-04097af93a18","The Brass Tap","2025-08-02T00:04:41.869Z"
"42d9866a-bb8a-47c2-91e8-621856e1abff","Red Pepper Thai","2025-08-02T04:50:42.369Z"
"ba9cb98a-f729-418b-9457-723a873cd023","Mountain View Cafe","2025-08-03T00:36:07.870Z"
"8b1ce894-f4a3-41f8-c47f-5d8a26d7d090","Fresh & Co","2025-08-03T16:13:12.429Z"
"19c82704-dd03-4565-c568-5bdcea0e0acd","Oak & Vine","2025-08-04T14:52:35.402Z"
"be55bd25-4352-4120-f5f6-fefa5d82fe06","Blue Ocean Sushi","2025-08-05T07:11:18.773Z"
"c8b8ee2e-607c-473b-b9c0-a7cee4c8fa56","Oak & Vine","2025-08-06T18:17:04.459Z"
"fa18c5cb-116b-48ce-9646-c695c604111f","Stone Oven Bakery","2025-08-08T10:48:30.746Z"
"d6f88725-780b-46de-6334-5b21fa7cbfde","The Rustic Fork","2025-08-09T00:29:36.835Z"
"52559ec0-aba1-4d90-0542-4c639785149b","Stone Oven Bakery","2025-08-09T15:52:43.663Z"
"36c67592-df2d-4e7a-d1e5-67e6cf960de8","Oak & Vine","2025-08-10T00:40:15.370Z"
"4f39fdc5-eb64-48a6-ea9e-d90225d85c36","Green Leaf Bistro","2025-08-11T02:41:17.875Z"
"3745bcff-db7d-4651-a566-3ae4d560dd6d","Corner Deli","2025-08-13T13:28:29.394Z"
"acdb2d5c-6d62-4617-cc63-94557315eb7a","Fresh & Co","2025-08-15T13:14:22.155Z"
"aa2796e2-f749-4a2d-8360-bebff0c5612c","Maple Street Diner","2025-08-17T00:27:52.004Z"
"769d481d-2587-45a3-894a-cee9ad250012","The Local Table","2025-08-17T00:52:29.491Z"
"24f421a1-e3d5-460f-98bc-71db031cd2c9","Red Pepper Thai","2025-08-17T23:05:24.837Z"
"9e8bec8f-b811-4f70-1b63-15c6080e13f1","The Local Table","2025-08-19T13:44:01.924Z"
"b95a530d-63eb-4ae9-07ff-d1c6e86368a3","Blue Ocean Sushi","2025-08-20T21:51:39.585Z"
"310dbd2b-86e7-470a-7f13-196d69807726","Cloud Nine Cafe","2025-08-21T06:53:26.586Z"
"b423c1ce-d539-4c1f-16a0-45b2baa3d36f","Luna Restaurant","2025-08-21T07:33:34.621Z"
"bcad5adf-e6eb-40c5-e26e-6c460dec688e","The Local Table","2025-08-21T14:34:58.326Z"
"f761326a-4e54-410b-ad29-d998c57571ea","Golden Plate","2025-08-21T14:47:18.655Z"
"8d8533d3-dc66-4df0-53e5-84df9a6e674f","Sage & Thyme","2025-08-21T22:26:12.757Z"
"f760fbec-69e1-4504-5f49-39c54bdc5f31","The Rustic Fork","2025-08-23T15:43:56.939Z"
"20321b47-1675-4d2e-68c7-ccd497083b9c","Luna Restaurant","2025-08-23T16:20:12.293Z"
"89c082d5-64c8-4d61-0fcc-265e3c9e24ec","Fresh & Co","2025-08-24T17:40:19.736Z"
"4178d903-43b7-4e21-9e99-4a3a3309282e","Sage & Thyme","2025-08-25T00:11:19.584Z"
"f446b0bb-fa17-4a71-9d9a-90e4a8891bbc","Maple Street Diner","2025-08-25T03:40:17.335Z"
"d8ead94e-8810-4c00-9b6e-4a6db2350329","Mountain View Cafe","2025-08-25T15:03:39.700Z"
"17f72b9f-938b-4da9-805d-9b0675492cc3","Green Leaf Bistro","2025-08-25T21:49:55.271Z"
"2a9f9f78-0dc2-44b2-015a-d882fbc83f41","The Local Table","2025-08-28T04:21:59.548Z"
"d16619aa-c047-426f-deda-6ca8750fa6aa","The Local Table","2025-08-28T18:06:49.425Z"
"3a62e543-be6e-42de-2661-ea573d6bafa0","City Kitchen","2025-08-31T05:15:21.232Z"
"cc900ba2-24df-4f57-ccbe-b0fd5609763b","Oak & Vine","2025-08-31T05:45:27.191Z"
"6443201a-6341-4253-7f5a-44646de703bd","Green Leaf Bistro","2025-09-01T00:28:25.314Z"
"0ff06572-578e-4e5c-ad45-166134aafd85","Firebird Pizza","2025-09-01T17:59:37.417Z"
"439c9b88-8317-4aa1-c9a8-48a76f1f1be1","Mountain View Cafe","2025-09-02T20:16:55.060Z"
"3ad5aee2-19f9-4a02-d137-e680b3032306","Maple Street Diner","2025-09-07T03:11:55.161Z"
"ca250c88-1c1c-48c6-2358-dc82b912f5a7","Sage & Thyme","2025-09-08T06:51:40.618Z"
"907d520d-bcf6-41f8-87e6-0a1a2c4c2922","Stone Oven Bakery","2025-09-10T00:56:10.707Z"
"1723bc50-7e24-4f54-2ece-db7eda05359d","Cloud Nine Cafe","2025-09-10T06:41:35.100Z"
"3d0c48ff-27b2-4568-4d34-73bf955f952f","Oak & Vine","2025-09-10T10:26:22.007Z"
"ca4e7fc6-c4ee-43ce-cf69-ef68d94d441d","Fresh & Co","2025-09-11T19:39:42.799Z"
"b645173d-67a3-40c7-88f0-ebb026463560","Cloud Nine Cafe","2025-09-11T22:02:55.756Z"
"c4668cf9-d43b-4867-25dd-3ca2ba34d952","The Local Table","2025-09-11T23:05:06.524Z"
"2031bcde-017f-47d2-101b-a51430d31171","Stone Oven Bakery","2025-09-12T01:54:18.793Z"
"af56f9e2-cde6-4849-7f97-40b3abb46a0d","Blue Ocean Sushi","2025-09-12T03:49:33.300Z"
"4c6e71d2-0f8a-4703-1787-d456b0ad62ca","Stone Oven Bakery","2025-09-12T17:20:02.569Z"
"59f489ae-d94a-40e2-e311-8d07dccd7c12","Sage & Thyme","2025-09-13T04:53:48.650Z"
"4e0ff600-bdcc-48cf-22f6-07db6b7e2089","Maple Street Diner","2025-09-13T18:20:55.073Z"
"b3b1dd83-9cf1-4fd3-696c-1dd8d22f1361","Maple Street Diner","2025-09-14T01:41:40.270Z"
"3f448265-2d69-4511-3e6b-c1d44cddeaa1","Cloud Nine Cafe","2025-09-14T15:41:34.778Z"
"e41c5b47-b5dd-46bc-0ff9-31ec8bdf1f36","Maple Street Diner","2025-09-15T14:41:19.956Z"
"47c4d449-5f2b-4062-97e7-737c65c8ea3c","City Kitchen","2025-09-16T00:24:16.968Z"
"b0c43702-770c-4173-7140-4e4112260e5c","Fresh & Co","2025-09-16T07:30:52.281Z"
"52104beb-c8c5-4640-dce2-411293b8a484","Corner Deli","2025-09-16T17:21:41.969Z"
"38d5e26f-e4ee-4d7e-6fed-7bb5699d85a6","Harbor Grill","2025-09-18T18:13:02.581Z"
"37d5f040-12a5-4300-6e39-21bd92e72e5b","Blue Ocean Sushi","2025-09-19T17:24:22.001Z"
"fb5d31a6-2b76-4783-cfe4-682c175e6d74","Stone Oven Bakery","2025-09-19T17:47:22.081Z"
"13697869-2d64-4ef1-63f3-5b1a72b7abf7","Sage & Thyme","2025-09-20T08:06:26.211Z"
"e97253a4-fe4d-40e3-59f8-6133816e5caa","Fresh & Co","2025-09-21T18:00:11.935Z"
"52bb936f-76f0-42fc-3fe0-e18a7d2d4e8a","Cloud Nine Cafe","2025-09-23T21:46:36.795Z"
"6aba3d3d-dbfa-4b9f-7022-994a953dc89b","Harbor Grill","2025-09-24T05:10:15.963Z"
"ec652b53-db26-49ea-feb5-11e6e596d5b5","Harbor Grill","2025-09-24T06:09:44.382Z"
"75dbcf60-64ed-4c91-19d4-e17a9dbd86f1","Corner Deli","2025-09-26T22:53:06.822Z"
"0177f82b-3983-4046-ec32-d5d9e1ff0ce1","The Rustic Fork","2025-09-27T04:42:06.703Z"
"5cb4d675-b062-4bc9-c9d6-7100165955e0","City Kitchen","2025-09-27T06:12:13.909Z"
"092216d9-1579-4cf3-69b6-db03a445c177","Oak & Vine","2025-09-27T12:11:00.682Z"
"d1c198ea-e01b-47ba-02e3-d7bb619f0fbe","City Kitchen","2025-09-28T08:48:59.498Z"
"430e5535-86f6-4982-93c7-1fe60646adb5","Corner Deli","2025-09-28T18:12:08.905Z"
"3b482bcd-9cef-4c65-bf97-9a4254fa67f1","The Rustic Fork","2025-09-29T04:32:42.908Z"
"c534633e-f4cd-4e63-617b-c67bc51cd915","Blue Ocean Sushi","2025-09-30T07:12:39.984Z"
"a3f8dc36-ccb8-4887-c99a-9d2c57f03105","Luna Restaurant","2025-09-30T23:06:39.219Z"
"30af9f2e-4626-42a3-32d6-ef71d44183e4","Corner Deli","2025-10-01T14:07:08.292Z"
"acf25dfd-9d13-427e-dbfd-a56212083a5b","Fresh & Co","2025-10-01T14:27:55.929Z"
"b4bfeed3-ddd4-4ffa-c664-dc4cceaa9820","Sage & Thyme","2025-10-02T00:37:28.053Z"
"f5a0a91e-b222-486f-0141-1e4ac0433636","Sunrise Bistro","2025-10-03T03:25:03.506Z"
"1330b41d-f161-46d0-5860-a0ef2fb10e76","Golden Plate","2025-10-03T10:39:16.039Z"
"566f1fd1-f9ca-466c-2149-9a890870841f","Red Pepper Thai","2025-10-04T00:30:23.883Z"
"b3079b7c-c738-4b80-0d6d-5ef5c51cbcf4","Stone Oven Bakery","2025-10-05T06:31:26.570Z"
"d5b95ebf-6340-4d30-46f8-3db6986a0109","Fresh & Co","2025-10-05T23:10:26.052Z"
"1016e507-1fb2-4399-9124-77dc9b589ede","Sage & Thyme","2025-10-06T16:47:09.811Z"
"7e4b53ea-1a0f-4730-10c6-205654c2d9d2","Oak & Vine","2025-10-06T21:22:12.952Z"
"e3a25c8d-88c2-4ff6-20d7-272b53e62934","Sunrise Bistro","2025-10-07T15:57:04.247Z"
"5cab3a48-19bc-4451-a9c2-5db2d077d8b8","Oak & Vine","2025-10-07T21:58:18.716Z"
"4c2798f0-a3f4-42f7-bd84-ecaea4cc9e2b","Oak & Vine","2025-10-09T23:42:37.231Z"
"da6646db-cfb9-4fda-5a58-6bb8e943f6f8","Mountain View Cafe","2025-10-10T03:25:09.761Z"
"93d85211-ce4f-45b2-eb20-576a451c2089","Firebird Pizza","2025-10-10T19:00:46.612Z"
"1a9958c4-d9c6-4912-3267-b38c96b1f8c4","The Local Table","2025-10-10T20:42:12.746Z"
"260ba3ba-cef4-4e5b-edbd-45f0b0f5fe7b","Sage & Thyme","2025-10-10T22:04:21.789Z"
"cff5d0c6-d53d-4cb4-163e-3d64d58afb01","Golden Plate","2025-10-11T06:12:30.705Z"
"45f82477-bf12-443c-dcae-0f61e947c9b6","Blue Ocean Sushi","2025-10-12T00:30:45.009Z"
"9fbce062-b822-4b96-d04c-6223660fe224","Firebird Pizza","2025-10-12T08:14:05.201Z"
"88a55d1c-7c44-46e9-214e-ca1cd0dec558","Golden Plate","2025-10-13T22:45:53.984Z"
"424f3624-6270-4150-ed62-2b92062ff96b","The Rustic Fork","2025-10-14T02:50:02.874Z"
"820d5276-db29-420e-bffd-cc74661b08d7","Fresh & Co","2025-10-14T12:16:57.660Z"
"15375206-04d0-4ced-9549-de379df75bba","Blue Ocean Sushi","2025-10-14T20:12:52.511Z"
"5a09ded2-c200-4da9-c2b8-029428a1ebf3","Red Pepper Thai","2025-10-16T14:23:54.811Z"
"253ee95b-70e3-4790-a96a-eda652b52f3b","Green Leaf Bistro","2025-10-19T10:57:44.596Z"
"e3ec5f67-0bf6-4fe6-ba97-acfcae36f039","Oak & Vine","2025-10-20T03:23:40.399Z"
"e806168f-44d5-4972-6fd6-ae34e330cc06","Fresh & Co","2025-10-21T23:49:17.577Z"
"d1818553-2f98-4c62-57cf-b209c93e070d","Stone Oven Bakery","2025-10-22T13:56:09.076Z"
"c5213597-90dd-4b6d-a687-51eaf95c5f83","Green Leaf Bistro","2025-10-22T18:13:46.275Z"
"a6093a97-8297-4757-181f-5f6b65aac910","Sunrise Bistro","2025-10-23T06:01:06.967Z"
"0ae27ce0-75a9-4b94-bf28-50da863ea369","Mountain View Cafe","2025-10-25T19:13:12.086Z"
"d510979d-8b4e-450f-ae09-412837727abc","Golden Plate","2025-10-26T18:13:12.701Z"
"09b2dc07-0347-4dea-746f-7bce95ab9ad8","Sunrise Bistro","2025-10-29T17:17:12.906Z"
"8c4e4016-0c25-4446-39db-596916d4032e","Sunrise Bistro","2025-10-31T09:22:18.323Z"
"784d42b9-aeda-4696-2df8-8d01e16b77c4","Oak & Vine","2025-11-02T11:00:00.383Z"
"a0a04aa4-0de6-4d54-fcba-c07e2e420e20","Mountain View Cafe","2025-11-06T11:46:37.477Z"
"04ed4934-53a2-4664-4f71-6ba1663b38f6","Luna Restaurant","2025-11-08T10:08:35.635Z"
"892d797f-693b-471a-fbe5-73a952b98483","Mountain View Cafe","2025-11-08T15:21:42.842Z"
"a21e2ab9-1204-4638-f117-4adccf8d671e","The Rustic Fork","2025-11-08T23:35:54.648Z"
"537df945-ea72-43e1-e2b0-d6a0aedf3d05","Golden Plate","2025-11-09T11:16:50.654Z"
"b0b6d107-543c-49c3-ef89-930d53a0f829","Corner Deli","2025-11-10T12:54:28.488Z"
"4eb77f01-c314-4141-091b-2146d39677d1","Blue Ocean Sushi","2025-11-10T21:24:08.931Z"
"af93de1b-435e-4bed-6423-164697126a08","Sunrise Bistro","2025-11-11T17:09:10.687Z"
"325956fa-c6f9-4cda-90f2-8d667cae3c46","Corner Deli","2025-11-11T21:04:06.079Z"
"1d8298bd-ea90-4497-fd5c-064680497571","Sunrise Bistro","2025-11-12T06:05:12.259Z"
"65af34be-25b5-4b01-7da1-ebc445996779","Mountain View Cafe","2025-11-12T21:50:43.594Z"
"999d1e01-e6d3-43db-2366-9f60537af940","Oak & Vine","2025-11-13T13:54:14.165Z"
"7bc126bc-62f0-4942-fe5f-40381a7e89db","The Local Table","2025-11-13T16:43:07.334Z"
"8c022e63-8fe0-4ec6-e37d-22e23ce7b55f","Harbor Grill","2025-11-14T17:54:13.248Z"
"0bc8000b-10fc-42bb-dd86-1191d78cbcec","Fresh & Co","2025-11-15T21:24:03.775Z"
"d163b8a1-5a87-4b20-238d-c63a92c9457a","The Brass Tap","2025-11-15T23:30:29.952Z"
"1cde34c5-a1d4-4ef4-1d31-e74a61950a70","Green Leaf Bistro","2025-11-17T06:40:34.392Z"
"99120938-375d-4a57-18ec-d8113e26b0bd","Maple Street Diner","2025-11-17T12:26:31.806Z"
"b5be0c63-a43d-48af-ed7a-9dfb89c0a3e3","The Local Table","2025-11-17T22:16:37.467Z"
"ff8a0e4d-8f0c-4480-9d41-8b02a01b2fb1","Golden Plate","2025-11-18T12:01:58.680Z"
"a78d2494-e6dd-4e87-2a97-ddc248d0fa72","Blue Ocean Sushi","2025-11-18T19:51:24.921Z"
"4ceb5fae-3df0-47c2-3060-cd01a920e77c","Luna Restaurant","2025-11-18T20:20:01.763Z"
"d556ae60-0689-4f9f-88bf-d501383f2d23","The Local Table","2025-11-19T13:46:36.121Z"
"59021a5f-ca40-43c7-94b3-139c74849f42","Sunrise Bistro","2025-11-19T15:37:52.224Z"
"9d8f71f6-4048-4e18-dc9c-28fdeaac1347","The Rustic Fork","2025-11-20T13:47:51.630Z"
