id,site_name,created_at
"31067254-39a2-4b2e-03c8-ee8db1cb92ff","Oak & Vine","2025-07-10T11:08:29.640Z"
"886b8f68-264c-4ae6-b77c-836ec273d5e8","Sage & Thyme","2025-09-23T09:11:53.790Z"
"72289e9b-e562-4f82-a847-a1770dc1ef78","Stone Oven Bakery","2025-12-19T03:58:44.421Z"
"6f8cea50-2a54-438f-28fc-3873657ae5c3","The Brass Tap","2025-06-06T14:21:08.472Z"
"ab5d3ff9-38cf-452c-bb31-27b7b7022ba1","Maple Street Diner","2026-02-03T21:58:57.122Z"
"5e4f55f9-db2f-446d-0373-b564f84babb2","Sunrise Bistro","2025-10-18T11:34:04.355Z"
"08c9d250-868c-4f5f-74d5-039b68c1a61b","Firebird Pizza","2025-07-15T06:32:30.132Z"
"86fde1f8-20e0-445f-977d-25b3ee6c7e04","Fresh & Co","2025-07-17T23:34:07.325Z"
"312c7767-8cf4-4cbc-2c7a-5d622225ed3a","Cloud Nine Cafe","2025-11-19T21:09:29.444Z"
"0e5be0d0-b916-441a-f236-44a9d25a109f","The Rustic Fork","2025-11-10T22:33:00.137Z"
"b6a45e1f-62de-4722-b946-d7aecc001da4","Sunrise Bistro","2025-05-22T01:49:41.877Z"
"640f89a7-7660-4cce-83ba-b6a844fb9779","Fresh & Co","2025-10-18T01:57:36.616Z"
"a7ab5647-7b7d-4a70-0479-98e8cd747ab9","City Kitchen","2025-05-21T19:19:52.234Z"
"0ebfe505-cb19-48ff-32ed-468021b3f77a","The Brass Tap","2026-03-31T13:28:05.907Z"
"1cfda893-ed99-437d-e26b-b78ea939e957","The Brass Tap","2025-06-05T08:48:15.953Z"
"7e3b107d-7dcd-4a30-344e-559a4cfb5da6","Cloud Nine Cafe","2025-05-19T23:04:37.070Z"
"4a82af13-70ac-4632-50b4-ee3b3f3dc8e7","The Local Table","2025-07-25T03:26:56.085Z"
"d3f2ee48-fe2f-4b33-3c07-1de121d3650e","Corner Deli","2026-01-15T01:31:17.405Z"
"3176e1aa-fb91-478c-0751-dd798a239bc2","City Kitchen","2025-08-13T10:42:33.255Z"
"3ab58dca-938e-410c-d3b5-96137b60c130","Cloud Nine Cafe","2025-07-08T06:00:48.284Z"
"c5c9bbaf-90a3-4365-c293-b77190345ed3","Blue Ocean Sushi","2025-12-04T21:42:17.973Z"
"dd9e30a5-a7dc-4c1d-e56d-77de5488ffab","Harbor Grill","2025-06-19T12:48:52.811Z"
"0f4ad916-f6a2-445b-83f0-a87119259210","Red Pepper Thai","2025-12-29T20:37:14.512Z"
"07f6abc1-15e5-465a-0a45-13334e345896","Corner Deli","2025-09-05T07:09:57.991Z"
"748f7e13-e761-4ee3-234d-16fdd44c55cb","City Kitchen","2026-01-23T21:16:21.368Z"
"97b87cf1-7915-4286-4baf-93c8bcc21cfc","Mountain View Cafe","2026-02-13T16:12:30.993Z"
"e92803a0-5878-4ca3-2d9a-74f695c3d1e1","Mountain View Cafe","2026-01-16T16:03:16.100Z"
"274052e0-cee6-4194-1c87-fa1153427923","Cloud Nine Cafe","2025-12-01T14:59:43.398Z"
"e6c4fac5-6b4b-4461-4662-31ccf323b23e","Stone Oven Bakery","2025-12-02T12:09:43.799Z"
"cb9071cf-fce6-4f7e-2d86-9bd23d013474","Corner Deli","2026-02-17T23:13:11.185Z"
"8483125e-0d5e-48a5-30b4-7f0afcccff1b","Harbor Grill","2025-06-13T00:14:26.115Z"
"eec8a308-f937-4dd5-5482-e9098abbb959","Fresh & Co","2025-08-07T22:47:18.761Z"
"f9402160-dc63-46a5-7674-85f0597bb783","Sunrise Bistro","2026-02-01T22:30:48.572Z"
"408167b6-68dc-4e09-ad14-adeba04b7072","Luna Restaurant","2025-08-14T07:33:08.333Z"
"2212fc89-b2f2-4c06-14c1-06d99f8c0cc2","Fresh & Co","2026-01-27T22:02:07.444Z"
"e7f2074a-1f5b-4c2c-f198-3c2979285f6b","Corner Deli","2025-10-27T05:45:48.284Z"
"d8774f0e-5bff-4545-9a43-41a150646215","Sunrise Bistro","2025-09-02T10:51:31.529Z"
"caefc757-265d-484a-278c-960b3c02f179","Cloud Nine Cafe","2025-07-04T03:17:36.522Z"
"e190d1ab-6820-415c-8a0a-e30649b7541c","City Kitchen","2025-07-01T11:55:45.978Z"
"c6af21ed-6c35-4b6a-dc68-6eb7d0be352d","Mountain View Cafe","2026-03-31T02:39:11.804Z"
"76c2d0a5-2edd-4731-3c21-882ea51a4eac","The Local Table","2025-06-08T09:29:09.517Z"
"f5bb8927-9d2d-480e-0e0e-d675e12401e6","Fresh & Co","2025-07-21T17:33:51.405Z"
"813cf014-3f01-4a27-d7b8-94690fdc8323","The Rustic Fork","2026-02-20T02:28:49.577Z"
"210c10e5-187b-43a7-ab66-af65f7a42087","Sage & Thyme","2025-07-24T16:04:29.618Z"
"040df0f2-f125-4bbb-fb75-f97a4e8c2734","The Local Table","2025-12-01T23:10:01.787Z"
"29a3f6b4-7c98-4c78-3c6e-2527a1977e13","Cloud Nine Cafe","2026-01-07T02:02:54.235Z"
"73ab75be-89bf-4b98-b246-74328ed0aee8","Sunrise Bistro","2026-02-17T00:59:03.713Z"
"7de3c547-8e26-4a2f-2aa1-805660adb5c7","Firebird Pizza","2025-06-07T16:45:02.497Z"
"90e2abc9-0a19-47d4-f149-4cc75b2ccdc1","Sage & Thyme","2025-05-06T11:06:12.839Z"
"039bc90e-415b-46bf-60cf-f88e4a2cdd09","Sage & Thyme","2026-04-09T04:06:19.453Z"
"375b5e47-fa2d-4e70-b1d6-21e31e72f583","Blue Ocean Sushi","2025-06-12T00:37:53.007Z"
"e9250461-6416-43c6-092a-165541358de9","Oak & Vine","2026-02-12T23:53:52.646Z"
"43298ee1-77d8-49a0-dfeb-629f5d61cddd","Maple Street Diner","2026-03-08T07:10:47.792Z"
"60d6f413-0b70-4a76-3c69-72775b14713c","City Kitchen","2025-06-27T23:36:49.660Z"
"b222233b-0b31-492a-6b57-ce9a7ec25bce","The Local Table","2025-09-23T03:16:09.774Z"
"8927b249-b87f-4918-5fb3-4a084c3c68fa","The Brass Tap","2025-07-07T04:11:50.221Z"
"8ca7285e-e50c-42fd-fb1a-8fbe7b78fbd2","Cloud Nine Cafe","2025-11-27T03:49:32.543Z"
"b6c78235-60d4-42b3-06c7-54b155955887","The Local Table","2026-01-30T15:51:22.578Z"
"d942e2d8-ff0e-4dc3-4edf-c17667f51281","Red Pepper Thai","2026-01-17T15:49:11.066Z"
"06db8b5f-b468-469c-589c-a6b5666f3757","Luna Restaurant","2025-08-17T15:42:42.904Z"
"842febdf-0808-4d84-b2c1-be80a5ed36d3","Blue Ocean Sushi","2025-04-19T04:38:29.837Z"
"71c6d97d-b38c-441c-f495-c64eca8cb12b","Luna Restaurant","2025-09-09T03:17:58.902Z"
"b4f10bd3-790b-4217-1cd3-8e61a86e2094","City Kitchen","2025-12-21T12:34:46.806Z"
"f1c38547-dbe2-4b10-eff8-10d087dfb816","Sunrise Bistro","2025-10-01T17:08:49.567Z"
"7ce8d87d-359c-4471-d42b-acdbd9805a03","Maple Street Diner","2025-12-27T10:24:47.892Z"
"52a35131-e154-4605-b876-477d75a8c131","Oak & Vine","2025-04-19T06:41:56.325Z"
"ba1867aa-d9ff-4c0b-43d0-b1cedd74d9f2","Stone Oven Bakery","2025-09-10T16:02:20.514Z"
"3d8e2153-eb04-421a-040e-7b2bf86df34b","Sunrise Bistro","2025-04-24T18:34:23.465Z"
"9f5be88c-fcbb-4605-6003-4619a00f92ec","The Rustic Fork","2025-08-15T18:28:16.023Z"
"51f033cd-4f78-4f9f-cf19-68f8b220f2a6","Firebird Pizza","2026-03-03T03:00:33.271Z"
"8ff35ec2-14b0-4dd3-aef6-7be36aa37915","Oak & Vine","2025-04-27T14:11:36.989Z"
"bb5ccc9d-cda0-4b91-9108-b5478a26e634","Oak & Vine","2026-02-06T13:30:59.205Z"
"e5377376-9535-41f2-6c46-bd2166fa5502","City Kitchen","2025-11-21T22:17:11.582Z"
"6ed4a3e3-a2da-42be-45b6-10a71411c4cb","Red Pepper Thai","2025-10-11T14:44:17.920Z"
"2a1434ec-2b06-421e-c600-3b47dfce0fde","Maple Street Diner","2025-10-22T10:15:12.373Z"
"0feafee9-0aba-40b5-eec1-efdd8d2c4fe6","Oak & Vine","2026-02-04T12:23:00.512Z"
"9e603e8e-b1b8-47e3-e01b-852946a9c17c","Fresh & Co","2026-04-10T04:15:28.241Z"
"e508a6ae-38bb-4b09-8e4b-4202fb80117b","Stone Oven Bakery","2025-08-06T18:29:47.882Z"
"b4ef1236-2e0d-4ae8-3c21-47b942d38094","Harbor Grill","2025-06-28T14:59:25.180Z"
"f1dda089-634c-4f00-9af2-7aa6e2c455c8","Red Pepper Thai","2026-03-18T17:37:20.103Z"
"7b3e6a0e-9c4d-4dd0-cd8d-62175a73c481","Fresh & Co","2026-03-27T20:00:20.242Z"
"c22d6692-73a0-4abb-eb47-ea0c0a557d2f","Luna Restaurant","2025-10-17T05:19:32.189Z"
"791e73b7-3496-4bf9-9f10-1bfee65b531e","Corner Deli","2025-05-29T14:18:09.735Z"
"171dcbe8-a0ca-4091-8c9e-938e393acb21","The Rustic Fork","2025-10-19T16:50:51.206Z"
"d8bcea0d-4013-4902-2b1d-f75da2cf27a2","Golden Plate","2026-01-02T16:21:05.231Z"
"5ae18e79-ae8b-413b-2272-484cd337902e","The Brass Tap","2026-04-01T02:56:37.972Z"
"ac735002-0874-419e-1181-a858e382fb71","Stone Oven Bakery","2025-09-26T08:31:24.366Z"
"89bde8ae-1ff8-4307-1a94-d08a67e8bca1","The Rustic Fork","2025-07-26T11:52:11.127Z"
"1ed3fd5a-dded-4a91-b82f-e1054b2c44c9","Cloud Nine Cafe","2025-05-21T01:11:40.569Z"
"893ecd73-aa1d-439b-d227-7db6d61fff76","City Kitchen","2026-01-15T05:11:08.881Z"
"2350ea21-818f-47e8-e7ee-15d8afdc5274","City Kitchen","2025-12-04T20:17:23.693Z"
"33c5639f-d4f8-4377-e4af-574e45060b91","Corner Deli","2025-07-30T03:25:33.119Z"
"66aa2b37-9ea9-4dc9-8052-da5c21a9235d","Harbor Grill","2025-07-14T23:21:07.818Z"
"e92e50aa-f041-4301-0939-378b72063d4a","City Kitchen","2025-05-29T04:04:39.489Z"
"a8525e31-ff75-48d5-7e20-1360fa3f3781","The Brass Tap","2026-03-28T10:19:30.457Z"
"a6d3a6fa-c16d-434c-2edf-b571ead366a1","Fresh & Co","2026-02-15T13:52:49.022Z"
"2576b56f-a501-4c48-644b-4dbfb5265fe6","Harbor Grill","2025-09-22T01:26:00.351Z"
"ec0d737e-c382-47fd-ed00-abdf450ed464","Red Pepper Thai","2026-03-31T18:41:08.860Z"
"13b40732-a47b-44c1-bf1f-0061b31727f5","Firebird Pizza","2026-01-30T05:08:55.626Z"
"2cb8dfda-6d5f-4a3b-e5d5-23311b15ec22","Green Leaf Bistro","2025-05-14T00:51:08.294Z"
"0181afa9-7bb2-4aba-d38d-15525c3dacf9","Sunrise Bistro","2026-01-18T22:47:33.264Z"
"ee7cb182-be8b-44bd-000e-a1d831458219","Cloud Nine Cafe","2025-10-07T06:09:49.024Z"
"fee5f3e9-1536-4899-2e9e-10993f1c3c24","Sunrise Bistro","2025-06-18T02:29:40.157Z"
"be679a27-7ffe-4769-9758-fd52c10947d1","Oak & Vine","2025-10-27T10:37:06.777Z"
"8760f704-d2f5-4604-45ee-6815dfe7cd93","Oak & Vine","2025-08-11T21:06:06.377Z"
"3534a486-6281-4abe-28c3-2e7003696d45","The Brass Tap","2026-03-14T21:20:58.728Z"
"af24e342-62ec-4a13-382b-4b084374aede","Firebird Pizza","2025-09-13T15:13:43.208Z"
"26787178-9517-43cc-b817-563872c4e0df","Sunrise Bistro","2025-07-04T00:09:28.636Z"
"e74e6681-640b-48cc-361b-9fcfe8cb1a7d","Firebird Pizza","2026-01-01T12:39:08.635Z"
"7eee1060-91b1-42f1-0f76-ac79f3085b20","Luna Restaurant","2025-05-14T17:44:21.882Z"
"ec9d97fd-0e32-4921-e807-5609a3e378bf","Red Pepper Thai","2026-01-04T23:33:23.903Z"
"c8ec0969-a443-4ebc-3355-183c10fdbe33","The Rustic Fork","2025-05-26T03:41:59.590Z"
"4279fc32-dee2-404d-fbe7-7444e016e17b","City Kitchen","2025-11-22T06:03:53.692Z"
"c7eefc34-4a65-4092-ca16-8b68f6c63a4e","Golden Plate","2025-04-20T06:16:18.879Z"
"3fc31c95-2f8a-4f0a-c1cb-49545ad05c86","Firebird Pizza","2025-07-14T20:57:23.835Z"
"7beaf8a9-9f30-4eee-6bda-d9458242ac52","Red Pepper Thai","2026-02-07T19:41:21.915Z"
"5d112aa5-f673-4082-01db-3e52a3811ac6","Fresh & Co","2026-02-10T12:11:40.468Z"
"c89af089-4abe-4def-0727-e9bad1f95ff9","Sage & Thyme","2026-04-04T05:16:30.977Z"
"147565bf-9819-4354-ce04-1b2c1d4825df","Mountain View Cafe","2025-08-06T07:30:59.632Z"
"1b5a79c2-6d12-47c0-fed4-40e5100123d9","Sage & Thyme","2025-08-09T09:17:09.516Z"
"9419d8b1-a6d9-4a11-b29c-4b9df4cf52f4","Sage & Thyme","2026-01-28T13:53:31.750Z"
"ae873ce0-0765-4c1c-2dd7-b7af4a5cee30","Green Leaf Bistro","2026-02-11T08:16:53.557Z"
"e12b8520-2f22-4a8d-b7f9-ea3b92071bb5","Green Leaf Bistro","2025-06-10T18:05:04.003Z"
"f0fa2da7-7f17-43a5-580a-ec8b78fc37f5","Mountain View Cafe","2025-09-20T22:40:29.243Z"
"0c8db653-0322-4d6e-19a9-16f58b1883cf","Sunrise Bistro","2025-06-10T02:13:27.436Z"
"b0df45d1-033c-4a6d-dc0c-b8e6f0b1ddc5","The Local Table","2025-07-05T14:14:49.829Z"
