id,trial_name,created_at
"59a52eff-bd60-4084-906a-717e92251525","Oak & Vine","2026-01-31T12:46:37.807Z"
"bfd01321-3b43-4f75-1db5-53d8e47bc07e","Oak & Vine","2025-10-28T21:59:40.435Z"
"a6e74ea8-5217-4304-43ae-06b9816c1546","Cloud Nine Cafe","2025-06-09T04:20:06.523Z"
"928071eb-6213-449a-3421-f02a73be8a19","Cloud Nine Cafe","2025-10-28T14:23:20.079Z"
"5c1d5fd9-f7b0-41cc-b18d-184158650055","Golden Plate","2025-10-29T15:24:57.211Z"
"34474e6e-251b-4488-7872-b2d0d411f0da","Golden Plate","2025-12-23T23:37:27.563Z"
"3eb8428f-d956-4685-3910-1fc7f4dc759a","Stone Oven Bakery","2025-10-06T04:31:14.026Z"
"b652d58b-a015-466e-aaf9-aff79eea2dca","Stone Oven Bakery","2026-02-12T20:30:33.990Z"
"1b7a511b-ef85-4b79-1fa3-37806858db20","Luna Restaurant","2025-08-22T04:25:52.053Z"
"3f8f97a5-1014-4b64-9ddf-c936dd0160fd","Stone Oven Bakery","2025-07-04T15:16:53.702Z"
"189779d2-0820-4945-1718-8fd5a48ac3ea","The Brass Tap","2025-11-29T15:10:20.998Z"
"323f335a-009f-4df5-3513-ede5c8aa7045","Firebird Pizza","2025-05-17T18:26:52.883Z"
"5df96614-b685-4d67-cf1a-e66472e2dd20","The Brass Tap","2025-06-24T05:15:03.581Z"
"28326e1b-3d40-4178-eaf3-06bc4081fa8c","City Kitchen","2025-04-22T21:27:13.514Z"
"c0261b66-f5fc-43ec-14c0-ddcc9705863b","Fresh & Co","2025-12-18T11:51:33.367Z"
"250b5ad8-dfc4-4d22-695a-8c3977c1c99c","Harbor Grill","2025-10-13T00:41:27.596Z"
"78ac55a5-26e7-497d-d26b-ddfc51e0d999","Corner Deli","2026-03-27T14:59:06.442Z"
"c2ade5ce-2abd-453e-0eb7-f82bacaad033","Fresh & Co","2026-04-02T06:48:02.860Z"
"dd5cd8ac-e790-408e-8da4-e79bdfb5e4d3","Blue Ocean Sushi","2025-12-20T17:08:51.222Z"
"cfbc9e7d-fea7-4554-016d-3b4a3f2ed59e","The Brass Tap","2025-04-17T10:06:37.720Z"
"4a6fb746-78a0-4a7d-da23-c4ef91b955c8","Stone Oven Bakery","2025-06-04T20:14:03.987Z"
"ee93a6fe-154b-49ad-4f9d-44de45f1bbe5","Blue Ocean Sushi","2026-03-21T19:31:16.253Z"
"128b5783-087e-4396-4acb-0178fc4c4803","Harbor Grill","2025-06-23T10:33:01.454Z"
"e84eb312-0adc-4636-bcfe-4c3d418c946c","Corner Deli","2026-01-08T08:23:33.772Z"
"09490348-554d-4e8b-50d4-e12797b289de","City Kitchen","2026-02-08T12:46:12.821Z"
"effa365b-1480-422d-ca43-a2ff482e25c4","Fresh & Co","2026-02-06T08:35:30.525Z"
"89adf0dc-3b62-4b4b-53b4-f74bc0dca898","Luna Restaurant","2025-08-11T23:55:42.875Z"
"c5e7ec52-a4d1-4759-b392-c0cdb02f9e2c","Green Leaf Bistro","2025-10-14T21:42:13.398Z"
"9f6a6ee5-74e4-419d-2ff8-af3fbc1a124b","Mountain View Cafe","2025-09-28T22:21:23.044Z"
"bdb4c70e-bae0-48a2-144d-c00154bfdad9","Corner Deli","2025-06-13T18:13:59.163Z"
"bb4b0b21-0cae-4d82-ca0e-1a0a5bd6a170","The Local Table","2025-04-28T21:18:54.817Z"
"ffdd5ae6-5c66-4fac-82f0-366ac7a9f591","Sage & Thyme","2025-10-05T15:42:55.149Z"
"772d7a7f-e9e0-4ffe-703d-2c667a7353c8","Cloud Nine Cafe","2025-10-19T11:53:47.626Z"
"b62bd549-becd-49cf-2c3f-476bfbc2a96b","The Brass Tap","2025-07-24T13:48:22.834Z"
"62ffa7a3-2057-4d5f-ff9b-ae7f23f6f242","Corner Deli","2025-12-30T20:38:03.221Z"
"91af6d0d-d32e-4989-3d33-22ee35fbb881","Mountain View Cafe","2025-04-10T07:23:26.170Z"
"7fd432c9-dfd8-4555-f80d-517e47d26e53","City Kitchen","2025-12-13T07:09:27.727Z"
"8c23ab28-93a2-4a35-4569-55fa93b039f0","Golden Plate","2025-11-25T02:22:29.027Z"
"07d36c22-4913-4f6f-8b4c-380cf6910b39","Golden Plate","2025-04-19T20:46:48.986Z"
"1b1b0247-e395-4787-c2cb-06688492cbfb","The Local Table","2025-05-07T14:18:11.479Z"
"c5f8a1d2-9bb6-4b0a-df83-638e62ed8694","Sage & Thyme","2025-10-28T14:42:47.250Z"
"7a7d8bee-568c-4631-bd73-4611914c312a","The Rustic Fork","2025-10-06T19:14:15.839Z"
"5e5d78d2-0d63-43bf-aab7-404c8784361e","Sunrise Bistro","2026-02-28T23:27:49.925Z"
"075b71b6-0a2a-4739-c642-f578eddd15c6","The Brass Tap","2025-06-25T01:16:13.405Z"
"54642186-3f0f-4775-a4fe-e5ba565de8f9","Fresh & Co","2025-09-03T17:52:54.093Z"
"570446c0-9981-49c3-90ba-b9a77f0e3d0a","Corner Deli","2025-11-16T00:21:16.220Z"
"90ada45b-79e2-43c9-ad08-5bb10b9519f4","Golden Plate","2025-10-09T15:21:19.590Z"
"e49cfeb7-f3df-495b-a406-c8d1f30068e4","Firebird Pizza","2025-09-28T07:11:50.311Z"
"95264acb-8358-4f9a-21eb-fa3f434f7379","Mountain View Cafe","2025-09-28T21:20:09.624Z"
"72c7cf3d-2f2e-4716-5f21-7a314c511793","Maple Street Diner","2026-02-08T07:58:19.710Z"
"308acd6e-4b03-4cd0-b881-e951a08e2ea0","Sage & Thyme","2025-05-04T14:00:57.915Z"
"e8031c4b-fe6f-421b-3401-ae5c408a5a5e","Corner Deli","2026-04-09T13:22:10.591Z"
"50420313-d302-4e3e-780c-890e525b027c","Stone Oven Bakery","2025-12-17T07:14:32.049Z"
"15a512fa-44f1-4e31-3dd1-de2f3ec204bc","Stone Oven Bakery","2025-06-24T08:43:01.561Z"
"891de9cb-5a84-453c-27bd-c759f3a388d5","Firebird Pizza","2026-03-12T01:37:45.748Z"
"b1af05cd-7b00-4766-4d6b-eb4ab027559d","Stone Oven Bakery","2026-03-04T14:06:17.426Z"
"0d5d59da-90ea-4611-2b16-0bb38a0719da","Sunrise Bistro","2025-04-25T23:35:48.480Z"
"b2efcbf6-742f-41dd-318b-996c2308bb12","Stone Oven Bakery","2026-02-01T09:45:36.118Z"
"fbc51faf-ee65-4aac-732b-e76d030562b7","The Brass Tap","2025-06-15T21:07:56.395Z"
"9cdc29b9-a3de-434e-d860-75794ef6bb59","Luna Restaurant","2026-01-10T17:43:26.719Z"
"e6679fba-c303-4fa2-2fde-e4c6f73607c5","Oak & Vine","2026-04-03T19:06:18.767Z"
"ddec24c4-0ad1-419d-9258-ded0ea501f5c","Cloud Nine Cafe","2025-06-17T22:01:37.189Z"
"f39c91cd-6c48-48b4-feca-31f96b421918","Green Leaf Bistro","2026-02-04T22:50:30.745Z"
"80f02d94-846f-4dff-ab2e-5b41055b4383","The Rustic Fork","2025-11-26T03:58:09.356Z"
"445b0603-b468-41e2-9d1b-1ea3ff2399d5","Cloud Nine Cafe","2025-12-14T13:31:14.089Z"
"d78b967c-bdc0-4ff1-2b8a-9baf22548aba","Blue Ocean Sushi","2026-03-26T22:02:27.698Z"
"b6870ee8-95df-4190-e875-59ab433f0e9d","Blue Ocean Sushi","2025-08-03T07:21:16.829Z"
"75e6e733-6877-46de-1b04-47c7f6361171","Red Pepper Thai","2025-06-14T21:14:32.011Z"
"df92d3a0-22c9-44d7-0903-8246e871ace2","Fresh & Co","2025-11-25T12:08:19.583Z"
"150fba92-1193-4918-12ac-03385b8d9b63","Oak & Vine","2025-11-10T07:09:36.714Z"
"171a1bd8-d45c-43be-470e-d319d4cae6e2","Sage & Thyme","2026-03-18T04:52:57.298Z"
"441aca1f-9ebf-4152-280b-6796926d0fc6","The Local Table","2026-03-11T03:17:57.720Z"
"b7145c41-a9b4-4dd5-408e-be84c3b7d733","Blue Ocean Sushi","2025-07-03T09:14:02.615Z"
"6f3bf587-3201-457d-4cf6-4b6c0580458b","Firebird Pizza","2025-12-09T12:35:12.628Z"
"d4c12371-2a5e-4e2a-c647-7a44e916808e","Golden Plate","2025-09-16T04:57:03.680Z"
"0ee1a9e6-aa1c-45a8-c729-5d092f157f61","Cloud Nine Cafe","2025-12-16T21:33:19.658Z"
"1ddce371-4195-4e96-bb1b-f552bde8d8fe","The Local Table","2026-03-13T20:51:45.030Z"
"63a41265-3d29-4926-0902-34a9c93c2030","Harbor Grill","2025-06-23T08:27:49.925Z"
"e6cea631-b326-4014-c677-9c47bc92c510","Corner Deli","2025-09-22T18:05:10.767Z"
"0f94c229-4067-4123-a7be-e66f8137a1d2","Firebird Pizza","2025-04-19T09:21:24.735Z"
"42ed0b5d-55db-456f-7d8b-aa7375fc08cc","Harbor Grill","2026-01-16T20:49:19.098Z"
"88696520-ff63-4809-7645-777aa16440a9","Green Leaf Bistro","2025-07-15T07:15:44.553Z"
"86b8c8b2-ae1d-432d-f0ed-2f2165b7e2f6","Cloud Nine Cafe","2025-12-07T22:32:05.884Z"
"261ad934-9c58-4431-dcc0-63441752677f","Red Pepper Thai","2026-03-29T07:50:22.994Z"
"92502277-46b2-40ec-2871-feb98c9ade99","Maple Street Diner","2025-06-26T23:59:22.882Z"
"97a021a2-28d0-4d02-29e9-fb4ea57c2ffd","Fresh & Co","2025-10-20T06:45:26.748Z"
"1c7a20d6-c876-47ca-32b8-7963c72b9023","Maple Street Diner","2026-02-24T14:33:04.818Z"
"1239e9f0-1587-4456-f22e-27c38ca362cc","Luna Restaurant","2025-10-26T08:53:37.298Z"
"87d7cfb9-8cbc-484c-bb7f-830512942a7d","City Kitchen","2026-04-05T01:48:07.211Z"
"e02a54a9-4a44-4712-d495-92207b23d5b8","Fresh & Co","2025-09-13T12:19:05.698Z"
"3920e874-fd4b-4d92-c6e1-c05104de7a61","The Brass Tap","2026-01-29T02:36:22.288Z"
"65e84fdb-624b-486a-75e6-ccfe4efa11e7","Firebird Pizza","2025-06-20T16:51:25.219Z"
"11316d3a-59fa-4add-1e27-cb34d95c77bb","Maple Street Diner","2026-02-20T13:52:45.288Z"
"66eb13d2-0dc0-4b71-9396-135993847ac6","Fresh & Co","2025-04-16T18:14:22.342Z"
"80018745-5ded-4bcb-043d-23a488f84ed9","The Brass Tap","2025-10-22T16:27:23.357Z"
"f9acfd38-f169-4c05-c220-6b82cf509d15","Fresh & Co","2025-06-09T04:48:12.857Z"
"2a50cff0-caa1-4ace-93de-d655571c56fc","Luna Restaurant","2026-02-28T06:51:03.738Z"
"460abaea-55dc-469f-ed6c-dff082f3dde4","Maple Street Diner","2026-01-16T15:51:11.999Z"
"1445e58d-6e98-4242-8868-f17d52af18cc","Red Pepper Thai","2025-06-30T10:34:05.230Z"
"e405b927-dcd5-4715-2709-2cc973aff22a","Green Leaf Bistro","2026-03-15T05:45:11.994Z"
"a37bb2f8-c878-4c22-9b8e-f3102168f3e9","Corner Deli","2025-09-03T09:00:55.998Z"
"d4e68186-7b5b-46aa-5fcd-1d68fd02ef6f","Cloud Nine Cafe","2026-03-31T19:13:29.114Z"
"80a0e841-4e03-4aff-ca07-35415b095ae7","Mountain View Cafe","2025-11-09T10:47:33.126Z"
"f7a5b44e-566e-4c62-e9ae-0f204f36f425","Stone Oven Bakery","2025-11-11T21:21:24.682Z"
"5d947990-49cf-482e-2fdd-9a419720197a","City Kitchen","2026-02-24T20:16:52.841Z"
"ded52f8f-e8b1-427a-de79-a77673a5ee6e","Firebird Pizza","2026-03-12T04:11:22.134Z"
"4bee6ff9-32db-4b94-f2f4-c164da656081","The Rustic Fork","2025-05-26T09:04:07.663Z"
"6ea2e20b-9bdc-4062-9abf-4e9de28192af","The Rustic Fork","2026-02-05T00:30:27.030Z"
"d3682016-dd78-4de4-96f7-ddbb5103aba2","The Rustic Fork","2025-07-19T23:25:57.762Z"
"9d8cd59a-fcbe-4b68-e9d9-32b98710e03d","Blue Ocean Sushi","2025-07-26T19:17:56.548Z"
"c81a6fb9-1112-4687-1ca0-6ca1074ffd0c","Harbor Grill","2026-02-21T05:23:42.878Z"
"e4ab1057-dd03-4385-97cc-ffc3db0b1aaf","Maple Street Diner","2025-11-17T18:00:12.222Z"
"fc5fb4cc-1ae7-466c-b0dc-67a0d683a565","Corner Deli","2025-04-18T16:09:13.973Z"
"284355f3-8687-4dc8-61c8-9eba80eac626","Luna Restaurant","2025-10-10T03:10:05.453Z"
"ac5d8175-21de-4a0c-3d92-7acbdc7a4ff5","Blue Ocean Sushi","2026-01-05T00:34:08.515Z"
"247f17c5-0b5d-4071-48bc-01ce482b7097","Mountain View Cafe","2025-05-12T15:11:22.997Z"
"f049b59e-bb26-474c-aba0-2a0dbdd51794","The Brass Tap","2026-02-17T07:14:34.116Z"
"277a4f91-a6a5-468a-a49e-e6381b1c000c","Firebird Pizza","2025-10-22T21:36:17.651Z"
"93674fdb-3ba5-45b0-2986-4df764879980","Cloud Nine Cafe","2026-02-27T05:42:53.845Z"
"5ba89cc0-bbfc-48d8-3f1b-4e975306cfdb","Maple Street Diner","2025-12-15T21:16:27.137Z"
"2a680a33-639c-4cbc-63b4-4398f3ba09e0","Harbor Grill","2025-11-21T11:50:57.105Z"
"a209d387-5dca-4ab6-2cd7-04df2cabf5b0","Harbor Grill","2025-04-17T07:28:24.841Z"
"f48488ef-fb4f-4b7d-dae5-cc8fc698e705","Harbor Grill","2025-05-29T06:11:53.772Z"
"a5cdfa2d-259a-4a00-863c-5fb65d896dfe","Golden Plate","2025-09-24T07:05:52.975Z"
"f104626c-943d-4a91-ae90-3ec80863a83b","Sage & Thyme","2025-08-18T14:43:00.775Z"
"2a13f958-98c9-44ed-4d5d-c3f631aa4ac3","Cloud Nine Cafe","2025-05-12T18:26:02.032Z"
"bacf87ce-02d4-4046-dab0-69d69caa5903","Sunrise Bistro","2025-08-27T14:32:21.058Z"
"58eb0e38-3b32-43dc-dcf9-1bf6982feb8d","Green Leaf Bistro","2025-04-25T19:33:14.392Z"
"fea4eb9d-089f-443b-2dbd-1f673c236b51","Red Pepper Thai","2025-05-12T08:41:55.307Z"
"6fc1c602-6192-4415-c973-b9184dfabfc4","Firebird Pizza","2025-07-08T02:04:01.768Z"
"6f931f66-d0a4-4fcd-b03c-cb2f592d9758","Green Leaf Bistro","2025-08-12T02:31:37.063Z"
"c6fcb096-b6b6-412b-51b7-347899d86a8f","Golden Plate","2026-02-11T08:23:32.242Z"
"0d540dc8-1981-411b-e5b5-1e1b45b9a805","Mountain View Cafe","2025-11-14T09:59:47.218Z"
"0a4e94c5-d47c-48fd-5f40-32362f82169d","The Brass Tap","2025-09-23T01:50:52.583Z"
"3b91fb86-089a-40f0-d944-5ddbaf73ae77","Blue Ocean Sushi","2025-10-12T14:27:41.608Z"
"2b5027e4-7aa2-4abd-7f7a-472f790c1952","Corner Deli","2025-07-30T05:43:09.552Z"
"0782d772-7f04-4079-5584-4fdd231f597c","Cloud Nine Cafe","2026-03-08T13:36:21.279Z"
"088b92ef-aa20-4488-554e-c0ea9fc45a6e","Golden Plate","2025-05-24T19:29:23.410Z"
"077ac4e1-95b4-4bfe-c400-5639c26921ea","Sage & Thyme","2025-12-28T07:24:05.721Z"
"cfa3ea1b-fbec-4561-4397-aa817c0ffdc5","Fresh & Co","2025-09-30T02:02:22.746Z"
"e762c450-e2a6-436e-3fde-6172732d0424","Fresh & Co","2025-10-18T23:26:25.070Z"
"fbecc23e-94e9-4619-0222-885b78172670","Stone Oven Bakery","2025-06-19T18:32:19.134Z"
"126e8bca-4158-4f30-d176-b8287199bbed","The Brass Tap","2025-06-07T01:33:58.877Z"
"e3b74a4e-053d-482c-0a98-859c77543bb9","Oak & Vine","2025-10-15T01:27:16.324Z"
"b0475f9d-d981-4015-0189-50235bd31f38","The Local Table","2026-01-31T05:37:38.307Z"
"fac152c3-57ac-4fbc-1095-d0148ff5ba5c","City Kitchen","2026-01-25T17:31:25.716Z"
"9f915a5e-079f-47a3-ed72-58364c9017f1","Harbor Grill","2025-06-09T20:35:42.027Z"
"17dfe9a9-0ef3-4bde-d464-bfb4ba7906bb","Sunrise Bistro","2026-03-29T17:31:11.854Z"
"24df557e-cc4a-4712-4a09-408d492650ab","Oak & Vine","2025-11-27T14:05:09.098Z"
"4bef7ed3-b43c-4a17-d98b-c270e1f47a87","The Brass Tap","2025-08-24T23:11:53.567Z"
"5918f113-3eb2-474c-658b-8dfba20cb53d","Maple Street Diner","2026-03-13T20:47:00.115Z"
"166f4264-19a1-4078-06b6-c6f0edb8a3ea","Mountain View Cafe","2026-01-27T16:43:07.460Z"
"e1ad708a-775f-41ff-da10-db84261dc027","Sunrise Bistro","2025-07-22T01:48:31.404Z"
"d70ada5f-da4b-4f91-078b-383769cdacde","Harbor Grill","2025-12-18T16:44:59.010Z"
"4ac7ae28-40e9-4992-8a85-1966ec21aea2","Sage & Thyme","2025-06-24T09:16:23.368Z"
"565d4a7e-3234-4882-e0c9-0c8b775966d3","Mountain View Cafe","2026-02-21T22:24:14.674Z"
"e5ec8d0f-ff53-42e4-601d-299dd63105b6","Corner Deli","2026-03-29T11:24:05.053Z"
"a529d3b8-3909-4ee4-6625-ac25d767460d","The Rustic Fork","2026-03-06T12:13:15.199Z"
"6986309d-37db-4565-8f08-2a7b325eec3b","Oak & Vine","2026-02-11T20:47:42.757Z"
"39a43219-1f49-4557-55e6-019ab3112998","Red Pepper Thai","2025-04-26T17:09:49.978Z"
"c819850d-74e1-48a6-6ce7-4e1ad545be92","Blue Ocean Sushi","2025-08-28T07:03:59.416Z"
"a397b997-4d4f-4102-d1ea-af2871646d93","The Local Table","2025-11-06T09:34:20.664Z"
"aa9fc08b-fd37-44f1-fa34-9bfcad3d6eb9","Maple Street Diner","2026-02-21T01:47:02.750Z"
"a4e51b45-8a67-4de7-ec05-7cab408d2058","Red Pepper Thai","2026-01-29T23:17:59.084Z"
"69f56e7e-fc0f-4453-f28b-4d94ee41c389","Golden Plate","2026-03-20T15:35:49.283Z"
"291183ad-bef3-440c-772e-60e8c8d4267b","The Local Table","2025-08-30T23:32:59.389Z"
"55c7eeb9-e0f9-44a2-ba68-514b38b033a3","The Local Table","2025-04-25T09:09:53.124Z"
"d130e57f-006d-4da5-5e78-fbb77d58b5ec","Green Leaf Bistro","2025-05-27T11:05:40.533Z"
"7dbd9afa-1dbb-4dcc-3816-55e04009985e","Green Leaf Bistro","2025-09-02T01:28:04.667Z"
"75bbb8c2-21f0-4823-59fe-a6fa3d1bfe6f","The Rustic Fork","2025-05-23T15:57:59.091Z"
"5bf413c9-e3cb-417c-7894-11c57a8058e0","Blue Ocean Sushi","2026-02-18T03:50:40.480Z"
"b7f5c69f-de6f-4c78-1b79-5970bff61412","The Brass Tap","2025-05-30T14:25:26.580Z"
"4fa01372-04c6-4ec9-d17e-e5e97694f1dd","Harbor Grill","2026-03-03T11:10:50.512Z"
"bcc917fe-c35c-4d7f-9298-d926f0d8c847","Cloud Nine Cafe","2026-02-21T02:26:17.535Z"
"b6c08bdc-de93-4a84-8a65-13d5d38c56c6","City Kitchen","2025-06-01T21:19:04.769Z"
"b93f0c38-806b-4f60-4db1-12532525a5a8","Luna Restaurant","2025-09-23T17:25:41.251Z"
"40ef6a1f-46ab-47ba-55c0-d98ca7ee7c10","City Kitchen","2026-01-24T08:30:28.123Z"
"379ae0a1-255e-47f9-3586-742f70bbeec5","Sunrise Bistro","2025-07-27T04:49:36.756Z"
"085aa9bb-9901-4038-b00d-692e36621d62","Luna Restaurant","2026-01-17T18:25:58.961Z"
"6fc84e5a-e490-4156-ad96-3c32803300ea","Red Pepper Thai","2025-08-11T07:19:56.864Z"
"e9f2c609-0e51-434f-7b83-c02783453af2","The Brass Tap","2025-07-21T17:56:30.127Z"
"95682a0f-0618-45ef-7b2c-cb711586157c","Mountain View Cafe","2025-07-12T10:42:37.554Z"
"f783d2c2-73ea-417b-b000-2a9e53405ef6","Luna Restaurant","2026-03-06T08:53:48.021Z"
"4c15e9af-13ef-47f9-0ea1-5c5f173e31e4","Corner Deli","2025-07-15T21:44:33.169Z"
"1ab47ca3-a2ac-4abf-b308-56e65fdc43d6","Maple Street Diner","2025-09-02T07:06:41.686Z"
"78cc20ef-ddf5-488d-f698-121cdf819017","Sage & Thyme","2025-11-16T20:14:20.864Z"
"6e975498-e2de-412b-24a8-547755309f8f","The Local Table","2026-02-26T12:54:16.149Z"
"594a4cab-19e2-4ac6-ea2d-9f9f49d25b27","Red Pepper Thai","2025-09-05T00:33:36.185Z"
"cc1a5475-d362-470a-e5d2-2ee83554b9d8","Sunrise Bistro","2025-11-03T00:40:36.767Z"
"8b634304-d52a-4bde-063d-3a6a42bcda41","The Rustic Fork","2025-12-27T07:16:27.747Z"
"d44c36f5-8625-4432-eb5c-8b1d846a9927","Luna Restaurant","2025-11-20T23:44:55.401Z"
"579b3bb7-61c1-4c6c-f21b-b110301cc584","Cloud Nine Cafe","2026-01-17T00:04:29.957Z"
"ac351ac4-6568-4ec0-45de-e542ef0316fc","Maple Street Diner","2026-01-06T07:16:22.918Z"
"fd9ad6cd-13ec-447e-d0f6-84947b74a729","Fresh & Co","2025-06-06T02:00:59.995Z"
"b3a6b219-b67f-42e6-837a-6dfac6a4a8cf","Blue Ocean Sushi","2026-02-15T08:51:48.346Z"
"b0c80626-a471-421b-511e-5916b1252693","Red Pepper Thai","2026-01-31T15:08:39.401Z"
"2a0e1f77-68dd-44b9-8e73-ac316a96707b","Mountain View Cafe","2025-06-13T01:16:47.298Z"
"7542670a-f6ee-4abe-466f-c9ece32735f8","Corner Deli","2025-07-24T00:11:39.778Z"
"4d493efc-dd49-43d8-91b7-ee29eb2b2fe3","The Rustic Fork","2026-03-24T21:01:07.604Z"
"cbc070f4-23c3-488a-16b6-075f54dbf73e","Mountain View Cafe","2025-10-30T15:01:38.691Z"
"9163e4a6-537b-4bf6-e4eb-6bdeebbf6c69","Oak & Vine","2026-01-03T04:39:55.486Z"
"28b060af-848e-4f0a-e9aa-2dd152d5af45","Fresh & Co","2025-11-01T00:36:11.392Z"
"5290d4b9-ac3d-4410-cd89-95743762ac4b","Stone Oven Bakery","2026-03-05T10:14:25.501Z"
"fbdb490a-2107-415f-1928-9f0087d4ff18","Golden Plate","2025-10-04T07:51:43.138Z"
"2680c63d-bb41-4844-c9b0-3eb11ad80028","Green Leaf Bistro","2025-12-14T12:35:11.471Z"
"7ef287ff-e09b-4396-f25f-06508dc0eefa","Fresh & Co","2025-05-01T16:49:18.826Z"
"a3aacaf9-6042-4096-5c44-64761c12af4e","Corner Deli","2025-08-04T11:18:36.747Z"
"ab40c529-03cc-42b7-a440-89c34ee0dee4","Sage & Thyme","2025-10-21T13:20:48.008Z"
"902c0f5c-6a48-4245-7f41-da1c26bc2071","Harbor Grill","2025-06-25T18:11:25.458Z"
"601686a7-b195-4f20-18bc-a751dd201fb8","Corner Deli","2025-08-29T18:23:17.787Z"
"8f9903a1-9949-462d-0184-746cffde11f4","Fresh & Co","2025-10-01T19:22:56.765Z"
"dc13e226-2e89-4943-3eb9-298cceb4ac8e","Oak & Vine","2025-04-19T02:17:15.561Z"
"b6c1bc2d-61d6-4b22-7584-6f28c3e1fee5","Fresh & Co","2025-12-13T10:51:38.570Z"
"c2aab039-a408-4e77-da84-27f7797b9889","Mountain View Cafe","2025-10-05T05:28:37.951Z"
"d9f59be3-ac53-4978-f7f5-5b39729e4ac7","Harbor Grill","2026-01-06T01:06:05.215Z"
"bdd5e07d-1a9e-4293-8204-8073010b5a0d","Stone Oven Bakery","2026-02-18T17:47:16.855Z"
"e3dd3ad8-3827-4d69-29bd-7205823f133f","Fresh & Co","2025-04-16T02:12:34.024Z"
